0:00:33,C,fc816c33,1
0:01:24,C,b9e03117,1
0:01:28,C,91009463,1
0:01:32,C,ba1e343d,1
0:02:48,C,c652dce1,1
0:03:12,C,160efa9a,1
0:03:26,C,8aed1b12,1
0:03:30,C,5359f3a5,1
0:03:37,C,11843031,1
0:04:03,C,f63b376b,1
0:05:55,C,ec7a145f,1
0:06:02,C,12b68c61,1
0:06:42,C,9d489ae6,1
0:06:46,C,dd6a0e0d,1
0:07:16,C,d4ae06fd,1
0:07:49,C,9b73811f,1
0:08:06,C,a2e3d948,1
0:08:37,C,8c8eaec6,1
0:09:12,C,9e22f8b9,1
0:10:06,C,332f873a,1
0:10:14,C,0bfedf72,1
0:10:51,C,4c0e0f26,1
0:12:01,C,7cea4fc4,1
0:12:40,C,e21a54db,1
0:12:48,C,aab3a43d,1
0:13:58,C,467081c3,1
0:14:00,C,29a3d2dd,1
0:14:55,C,cb9c9d91,1
0:15:13,D,4afd7a71,1
0:15:35,C,10a9d460,1
0:16:11,C,2c4ebf54,1
0:16:44,C,602bd6f8,1
0:16:49,C,53299998,1
0:16:54,C,a7e93f99,1
0:17:09,C,3bde8bac,1
0:17:26,C,a7a5b409,1
0:17:59,C,9c927d57,1
0:18:11,C,3b7ddb8d,1
0:18:38,C,b7e1c158,1
0:19:52,C,73029db1,1
0:20:09,C,fd5dec01,1
0:20:11,C,12e958e1,1
0:20:12,C,4e06c9ab,1
0:20:49,C,586d5a63,1
0:21:43,C,cdc01745,1
0:21:50,C,fb464cd9,1
0:22:04,C,8add7397,1
0:22:37,C,1690db79,1
0:22:43,C,dceb6598,1
0:22:44,C,c37790e1,1
0:22:54,C,05e48bbf,1
0:23:04,C,1ea5b351,1
0:23:09,C,422d5f38,1
0:23:28,C,ce73cace,1
0:24:00,C,b577de42,1
0:24:57,C,0db1849c,1
0:25:04,C,8a167dad,1
0:25:08,C,522630b9,1
0:25:15,C,0145c456,1
0:25:52,C,99ff8fc3,1
0:26:02,C,f691d7d4,1
0:26:38,C,f8d84506,1
0:26:52,C,d925d18d,1
0:27:11,C,b58b4417,1
0:27:26,C,1d038937,1
0:27:32,C,b15f7d0c,1
0:27:37,C,aa3ebaa8,1
0:27:42,C,b9e1c29b,1
0:27:47,C,5483c8a7,1
0:28:07,C,13b35d84,1
0:28:14,C,0fc470bf,1
0:28:24,C,15f62b41,1
0:28:57,C,e2100fa9,1
0:29:12,C,1685b3ea,1
0:29:21,C,48e5b65c,1
0:29:27,C,4351b62d,1
0:30:01,C,8947e8c5,1
0:30:15,C,8bad4db8,1
0:30:22,C,8601bee1,1
0:30:55,C,12558ee8,1
0:31:35,C,1ee0d18f,1
0:32:55,C,ce94ca47,1
0:33:00,C,8af3772f,1
0:34:04,C,0842b6f8,1
0:34:08,C,0fd92d81,1
0:34:09,C,942f34b2,1
0:34:10,C,39e1cc2f,1
0:35:24,C,aefdbc33,1
0:35:58,C,83a42721,1
0:36:20,C,9ae0a36b,1
0:36:32,C,cb7836c1,1
0:36:36,C,eb241f60,1
0:37:35,C,e60c9651,1
0:38:23,C,c35bb390,1
0:39:20,C,2ae04f59,1
0:39:36,C,93bdbe29,1
0:39:50,C,38b50134,1
0:40:31,C,05b27831,1
0:41:19,C,ac437aae,1
0:41:41,C,4d458b10,1
0:41:58,C,353c86b3,1
0:42:58,C,4df770e8,1
0:43:06,C,59ac37d4,1
0:43:33,C,757e4c84,1
0:44:48,C,26eab5dc,1
0:45:08,C,2baa803e,1
0:45:18,C,087ef9f6,1
0:45:23,C,71ae808f,1
0:45:56,C,d8dcc90d,1
0:46:35,C,87ec0447,1
0:46:58,C,e47a92af,1
0:47:22,C,50983596,1
0:47:28,C,994314f4,1
0:47:59,C,b75b41da,1
0:48:30,C,88ec2970,1
0:48:32,C,e18bb584,1
0:48:41,C,3ae33710,1
0:51:16,C,9f148ae6,1
0:51:43,C,6b71edac,1
0:51:47,C,16f6eb3f,1
0:52:49,C,6d9d7ade,1
0:53:18,C,d32ede39,1
0:53:25,C,afe08c4f,1
0:53:28,C,9667fdba,1
0:53:30,C,e3d19eae,1
0:53:56,C,a1c09523,1
0:54:05,C,3632d6b3,1
0:55:26,C,60d2efec,1
0:55:42,C,2077fada,1
0:56:11,C,8efe68cf,1
0:56:19,C,23738bdc,1
0:56:30,C,f6f2fafd,1
0:56:47,C,19234572,1
0:57:31,C,f251bc7d,1
0:58:23,C,25b304b6,1
0:58:28,C,6c642ada,1
0:58:38,C,4d0cc2ee,1
0:59:05,C,9bcfa222,1
0:59:30,C,d993e5f3,1
0:59:56,C,38ad5955,1
1:00:30,C,352b706b,1
1:00:49,C,2deb61d2,1
1:00:55,C,907d4ae8,1
1:01:27,C,13dcc33b,1
1:01:37,D,a8874f03,1
1:02:00,C,d88cb1ff,1
1:02:04,C,b96fcf4d,1
1:02:19,C,87e688ba,1
1:02:34,C,58bdc7a3,1
1:03:27,C,2ded480a,1
1:04:19,C,1bb7e4e7,1
1:04:25,C,538b9bd0,1
1:05:25,C,61981269,1
1:05:42,C,d639206b,1
1:05:57,C,eeb92887,1
1:06:13,C,8ff15a4f,1
1:06:23,C,18f83d1c,1
1:06:24,C,d766853d,1
1:06:31,C,a6f93f90,1
1:08:02,C,01652880,1
1:08:03,C,92d4d35b,1
1:08:04,C,3c2ac022,1
1:08:18,C,de056626,1
1:08:19,C,451a0804,1
1:08:42,C,13e9f6fd,1
1:09:29,C,4a409023,1
1:09:35,C,e0dd4ea8,1
1:09:59,C,28168554,1
1:10:29,C,9aca0a7b,1
1:10:39,C,918246e4,1
1:11:32,C,d4ee108f,1
1:11:38,C,b62d5c18,1
1:12:00,C,b83ae021,1
1:13:14,C,19b30bdd,1
1:13:21,C,b44387f8,1
1:14:18,C,049a3f43,1
1:14:39,C,7fe62d5f,1
1:14:42,C,bb4be7a5,1
1:15:31,C,8024a83f,1
1:16:15,C,17ef3caf,1
1:16:17,C,8afde9f6,1
1:16:42,C,25a6762e,1
1:16:55,C,cf2d7ba7,1
1:16:59,C,7f94a1d7,1
1:17:12,C,deb35edc,1
1:17:22,C,6ff0ebd9,1
1:17:32,C,aa9f2d7e,1
1:18:16,C,f175e8e7,1
1:18:17,C,6d5e1208,1
1:18:55,C,45dddd54,1
1:19:04,C,7e58cf5a,1
1:20:14,C,a51ebbff,1
1:21:11,C,e2b8312e,1
1:21:21,C,1fa51784,1
1:21:54,C,eda5a8c5,1
1:22:27,C,1748ec2b,1
1:22:56,C,029fc9ff,1
1:23:30,C,87b0fce9,1
1:23:38,C,67287ff9,1
1:24:10,C,c8e71a3f,1
1:24:37,C,95e5d012,1
1:24:41,C,03ad8431,1
1:26:40,C,7f6c9aa5,1
1:26:55,C,1135524f,1
1:27:04,C,5aa95066,1
1:29:17,C,0607bbb1,1
1:29:25,C,aa809fb1,1
1:29:37,C,c0ba3244,1
1:29:56,C,d01704fb,1
1:30:18,C,6c8e4d52,1
1:31:17,C,5005ae74,1
1:31:53,C,58e2f2c6,1
1:31:55,C,262d78e6,1
1:32:23,C,db74a189,1
1:34:26,C,7d388649,1
1:34:50,C,e1a2d6a6,1
1:35:06,C,13e74e7f,1
1:36:04,C,be8a5c40,1
1:36:17,C,e169fd04,1
1:36:33,C,2f9c8341,1
1:37:06,C,56b303de,1
1:37:19,C,4207ab5d,1
1:37:21,C,68ae1662,1
1:37:44,C,120d0c31,1
1:38:08,C,9fb4639e,1
1:38:14,C,1e101d23,1
1:38:19,C,91720957,1
1:38:21,C,620129a6,1
1:38:38,C,0846b7b9,1
1:38:42,C,833477c5,1
1:38:50,C,46252acb,1
1:39:30,C,b942fcfb,1
1:39:39,C,127f7770,1
1:39:42,D,eeaba608,1
1:40:34,C,9b569885,1
1:40:35,C,8a9b8fb3,1
1:40:56,C,91ee9199,1
1:41:04,C,4c7afa75,1
1:41:16,C,4e387ce0,1
1:41:19,C,5579c068,1
1:41:33,C,f8130eb1,1
1:41:43,C,9b23ecd8,1
1:43:02,C,ab6f60d8,1
1:43:09,C,4f2ab00b,1
1:43:14,C,0ebb9a38,1
1:44:50,C,8b307414,1
1:44:58,C,320f7603,1
1:45:10,C,5934c07f,1
1:45:17,C,3223ba75,1
1:45:34,C,c934aa77,1
1:48:01,C,552d2f4b,1
1:48:55,C,8def44ae,1
1:49:09,C,44a8fb11,1
1:49:30,C,57660034,1
1:49:46,C,06307023,1
1:49:47,C,2f4c9724,1
1:49:48,C,0a4c3ee2,1
1:49:51,C,9acda258,1
1:50:31,C,36ee4984,1
1:51:34,C,909641b1,1
1:51:45,C,d70d1f71,1
1:52:25,C,7f50c178,1
1:53:18,C,382f87ae,1
1:53:47,C,c523650f,1
1:53:48,C,757f5f2a,1
1:54:29,C,d038ece0,1
1:54:34,C,8d1eb589,1
1:54:35,C,5caa0e44,1
1:54:36,C,814923a7,1
1:55:16,C,dea41943,1
1:55:30,C,51515321,1
1:56:33,C,076487e7,1
1:57:00,C,aa27c7bb,1
1:57:26,C,9f78dc41,1
1:57:36,C,2952833a,1
1:57:38,C,56c1bf82,1
1:57:43,C,5a0f2013,1
1:58:36,D,b0624bc7,1
1:58:43,C,1cf1efb1,1
1:59:03,C,698d9590,1
1:59:12,C,67b4671b,1
1:59:45,C,7e98b4e5,1
1:59:54,C,ae6749be,1
1:59:56,C,b4226e53,1
2:00:04,C,0f329af9,1
2:00:06,C,4384f40c,1
2:00:49,C,4a24b735,1
2:01:02,C,49ac765b,1
2:01:05,C,cee5ac42,1
2:01:23,C,1c736b57,1
2:01:34,C,0084048d,1
2:01:41,C,f64020c5,1
2:01:51,C,b8122419,1
2:02:11,C,1f14ab60,1
2:02:32,C,339fd520,1
2:03:09,C,892e67a2,1
2:03:16,C,716912a0,1
2:03:47,C,d35a242f,1
2:04:00,C,53fbffda,1
2:05:13,C,f21df5fd,1
2:05:40,C,99c2b124,1
2:06:05,C,860b17da,1
2:06:10,C,e1c87e4a,1
2:06:39,C,b638a064,1
2:07:15,C,1e4ac64e,1
2:07:59,C,ea229137,1
2:08:35,C,151aa595,1
2:09:07,C,4b4342e3,1
2:09:12,C,a0f76d25,1
2:09:42,C,6438f36c,1
2:10:44,C,8f7a7c3e,1
2:11:10,C,61e63a3b,1
2:11:19,C,23ac954b,1
2:11:34,C,d5f88acd,1
2:11:40,C,628d8500,1
2:12:42,C,06f3e376,1
2:13:23,C,a70a6f59,1
2:13:29,C,7bda2aba,1
2:13:32,C,7986ac17,1
2:13:43,C,45eb14f1,1
2:14:09,C,6e2241c5,1
2:14:25,C,bcefb7cc,1
2:14:37,C,0e35b7dd,1
2:14:49,C,5c07991f,1
2:14:53,C,587c13cc,1
2:15:23,C,22449472,1
2:15:38,C,03d8ace9,1
2:16:13,C,2170f0d3,1
2:16:22,C,84746638,1
2:16:35,C,5b15a439,1
2:17:53,C,fd785b0f,1
2:19:42,C,47d80fea,1
2:20:05,C,a259166a,1
2:20:13,C,ba01a013,1
2:20:14,C,4e35fe06,1
2:20:39,C,379f4f78,1
2:20:50,C,6c625d5b,1
