A,5
A,15
A,21
B,44
A,48
A,52
A,60
A,128
C,188
A,193
A,195
A,220
A,223
A,261
A,279
A,286
A,302
A,323
A,325
A,369
A,397
A,402
C,407
A,416
A,425
A,437
A,451
A,466
A,468
C,471
A,501
A,514
A,515
A,539
A,557
A,562
A,564
A,576
A,580
A,583
A,589
A,625
A,656
A,669
A,685
A,695
A,714
A,743
A,746
A,781
A,785
A,798
A,821
A,838
A,858
C,884
A,885
A,938
C,943
A,947
A,979
A,989
A,1000
A,1003
A,1029
A,1047
A,1074
A,1088
A,1094
A,1102
A,1190
A,1204
A,1222
A,1233
A,1235
A,1240
A,1257
A,1267
A,1281
C,1289
A,1296
A,1317
A,1342
A,1345
A,1423
A,1429
A,1439
A,1445
A,1465
A,1474
A,1507
A,1509
A,1526
A,1538
A,1559
A,1560
A,1594
C,1608
A,1638
A,1645
A,1659
A,1682
A,1706
A,1726
A,1729
A,1736
A,1739
A,1747
A,1758
A,1779
A,1797
A,1833
A,1839
A,1840
A,1857
A,1860
A,1873
A,1882
A,1925
A,1979
A,1994
A,2029
A,2044
A,2058
A,2063
A,2098
A,2153
C,2162
A,2165
A,2168
A,2174
A,2182
A,2217
A,2229
A,2231
A,2255
A,2270
A,2281
A,2286
A,2374
A,2377
A,2386
A,2398
A,2460
A,2472
A,2475
A,2479
A,2532
A,2563
C,2571
A,2648
A,2661
A,2670
A,2671
A,2676
A,2703
A,2722
A,2731
A,2736
