G,2
G,11
A,14
A,37
A,62
A,68
G,79
A,86
A,93
G,97
G,113
G,135
G,152
G,169
G,189
G,198
G,208
A,214
A,227
A,244
G,246
A,253
A,259
A,272
A,291
A,304
A,307
G,319
A,324
G,332
A,334
G,337
A,341
A,343
G,350
A,361
A,398
G,419
G,421
A,424
G,432
A,475
A,498
A,500
G,521
A,547
A,565
G,597
A,606
A,624
A,628
A,638
A,661
G,662
G,664
G,673
G,681
A,727
A,729
A,744
A,750
A,757
A,771
A,774
A,775
G,778
G,794
G,846
A,856
G,859
A,863
G,867
G,875
G,917
A,919
G,941
A,946
G,950
E,959
G,967
A,977
A,982
A,983
A,987
A,1008
G,1014
G,1021
A,1045
A,1046
A,1050
G,1062
A,1064
G,1072
A,1084
G,1085
A,1089
G,1092
G,1140
A,1158
A,1159
A,1160
A,1175
A,1180
G,1184
A,1193
A,1198
A,1212
G,1255
G,1265
A,1276
A,1285
A,1303
A,1325
A,1329
G,1330
A,1365
A,1404
A,1408
G,1409
A,1411
G,1426
A,1428
G,1430
A,1436
A,1443
F,1446
A,1455
G,1493
A,1497
A,1499
A,1500
A,1503
A,1511
A,1513
A,1518
G,1520
G,1549
A,1568
A,1569
A,1570
A,1575
G,1576
G,1591
G,1622
G,1623
A,1668
G,1677
A,1683
F,1709
G,1714
A,1721
A,1722
A,1733
G,1740
A,1742
G,1761
G,1764
A,1770
A,1774
A,1776
A,1783
A,1803
A,1807
A,1813
A,1822
A,1877
G,1879
A,1884
A,1894
G,1895
G,1902
G,1929
A,1937
A,1938
A,1944
G,1958
A,1975
A,2000
A,2009
G,2010
G,2015
G,2016
A,2023
G,2060
A,2064
A,2068
A,2087
A,2108
A,2109
A,2122
G,2138
A,2139
A,2149
A,2158
A,2164
A,2170
A,2181
A,2183
A,2223
G,2224
G,2239
A,2242
A,2268
G,2272
G,2273
G,2285
A,2298
G,2348
A,2353
G,2384
G,2392
G,2396
A,2401
A,2405
A,2410
A,2444
G,2451
A,2477
A,2487
A,2490
G,2518
A,2530
A,2534
A,2545
G,2564
G,2585
A,2587
A,2596
A,2626
G,2630
A,2637
A,2642
G,2688
A,2708
G,2711
A,2716
A,2720
A,2721
A,2735
