A,20
G,29
A,38
G,47
A,58
A,71
A,72
A,84
G,90
G,104
A,109
G,164
A,201
G,228
G,231
A,233
G,236
A,250
A,269
G,271
A,278
A,309
G,317
A,328
A,352
G,368
A,377
A,401
G,418
C,429
G,442
A,473
A,482
G,519
A,531
A,544
G,549
C,574
G,579
G,591
G,595
A,599
A,610
A,631
A,633
A,636
G,643
G,644
A,660
A,680
A,682
G,689
A,707
A,712
A,721
A,745
G,758
G,782
G,793
A,811
A,816
A,820
A,837
A,839
A,840
G,848
A,852
A,869
G,878
A,891
G,897
G,909
A,910
A,931
A,933
A,935
G,952
A,968
A,984
G,1004
A,1033
A,1044
G,1049
C,1053
G,1059
A,1135
A,1139
A,1146
A,1147
A,1148
A,1150
G,1155
A,1165
G,1173
A,1188
A,1191
G,1194
G,1207
A,1218
G,1253
G,1305
G,1313
G,1332
A,1333
A,1347
A,1351
G,1357
A,1360
A,1385
A,1388
A,1390
G,1397
A,1399
G,1419
A,1432
A,1448
G,1452
A,1459
A,1488
G,1490
A,1495
A,1498
A,1501
A,1516
G,1517
A,1573
A,1584
A,1597
A,1602
A,1603
G,1620
A,1639
A,1640
A,1641
G,1655
A,1673
C,1674
G,1676
G,1697
A,1730
G,1734
G,1745
A,1753
A,1756
G,1767
G,1772
A,1778
A,1790
A,1794
A,1799
A,1801
A,1810
A,1817
G,1820
C,1824
A,1831
A,1837
G,1842
G,1858
A,1888
A,1897
A,1906
C,1931
G,1941
G,1947
A,1948
A,1951
A,1964
A,1970
G,1971
A,1980
A,1984
G,1986
D,1987
A,1991
G,2005
A,2014
A,2017
A,2021
A,2022
G,2026
G,2053
A,2055
A,2074
A,2099
G,2113
A,2116
G,2119
A,2121
A,2140
A,2169
C,2194
G,2198
A,2204
A,2210
A,2214
A,2216
A,2243
A,2245
A,2250
C,2251
A,2271
A,2282
G,2311
A,2330
A,2338
G,2351
G,2363
C,2364
A,2366
A,2367
A,2370
A,2394
G,2407
G,2416
A,2423
A,2432
G,2439
A,2441
A,2442
G,2469
A,2489
A,2519
G,2549
A,2557
G,2576
G,2590
G,2593
G,2608
A,2614
G,2616
A,2619
G,2634
G,2639
A,2647
G,2653
G,2668
A,2669
A,2682
A,2685
G,2719
G,2729
A,2730
A,2732
G,2733
A,2737
