0:00:15,A,e2fd01b6,1
0:01:35,A,5cde4837,1
0:02:22,A,fb379ffe,1
0:02:24,A,fc9784f9,1
0:02:26,A,7a04bac6,1
0:02:39,A,f2777bdc,1
0:02:44,A,1ec73f09,1
0:02:49,A,b9fcb37c,1
0:03:24,A,ff5c1e0f,1
0:03:27,A,8253dd07,1
0:04:13,A,ec8d1913,1
0:04:30,A,70794fc3,1
0:04:32,A,e43392d5,1
0:04:40,A,d00d437e,1
0:04:45,A,38c7cc58,1
0:04:57,A,1c7c924a,1
0:05:03,D,43b8654e,1
0:05:10,A,35c06ad7,1
0:05:56,A,5efef489,1
0:06:04,A,400fbbf5,1
0:06:10,A,c55852bc,1
0:06:31,A,70921602,1
0:07:01,A,60f012f3,1
0:07:03,A,2fd3f3d1,1
0:07:25,A,f6332fb3,1
0:07:27,A,733c0621,1
0:07:53,A,649e1020,1
0:08:00,A,6ca1864a,1
0:08:08,A,18b5acef,1
0:08:12,A,16b3c0c1,1
0:08:16,A,61dc721c,1
0:08:42,A,d7108857,1
0:08:44,A,32542f78,1
0:08:55,A,b1c34fcb,1
0:08:56,A,56e00ab0,1
0:09:10,A,3c38521e,1
0:09:28,A,16f0320f,1
0:09:56,A,e6822051,1
0:10:04,A,c291f578,1
0:10:10,A,bab689d9,1
0:10:24,A,73e4f2f7,1
0:10:38,A,5c10aad1,1
0:11:29,A,d2d02872,1
0:11:37,A,77374d97,1
0:11:42,A,61412d01,1
0:11:45,A,4bbbda29,1
0:11:57,A,faadc41d,1
0:12:06,A,2c5a4e68,1
0:12:13,A,9ab5e1bc,1
0:12:56,A,1167a371,1
0:13:13,A,a6b3f307,1
0:13:44,A,a7174155,1
0:13:50,A,b34ac9bf,1
0:15:01,A,5ae2c39c,1
0:16:05,A,c6f9e14d,1
0:16:13,A,58d5f11d,1
0:17:40,A,365112cc,1
0:18:14,A,4cf50d3d,1
0:18:16,A,a358069e,1
0:18:57,A,e1d6be4f,1
0:19:28,A,e3a88c64,1
0:19:30,A,3d12e13f,1
0:19:34,A,22e6686f,1
0:20:22,A,bff19ee8,1
0:20:38,A,8e0aba52,1
0:21:15,A,9a4be315,1
0:21:49,A,3e913d1a,1
0:21:55,A,234d5ded,1
0:22:02,A,42bb5944,1
0:22:05,A,cfb1c524,1
0:22:29,A,db1880a2,1
0:22:39,A,4da4c25b,1
0:23:59,A,622ee196,1
0:24:34,A,726cfcab,1
0:24:55,A,c8adcc07,1
0:25:11,A,02825f51,1
0:26:34,A,c73dd443,1
0:27:30,A,2dc23438,1
0:27:33,A,17b9a848,1
0:27:51,A,922ebc6b,1
0:27:57,A,829fb1d0,1
0:28:25,A,dc0e08b4,1
0:29:14,A,41faa16a,1
0:29:36,A,d2f4f2e6,1
0:29:40,A,b47bb8bc,1
0:29:49,A,79163e2a,1
0:30:41,A,e4684f59,1
0:31:13,A,501277d6,1
0:31:24,A,61631bce,1
0:31:31,A,f01cc834,1
0:31:45,A,dffbeeca,1
0:31:52,A,da139bc6,1
0:32:04,A,a56a9db3,1
0:32:07,A,dccb0d3d,1
0:32:13,A,e6256cf8,1
0:32:45,A,ca3d9368,1
0:32:53,A,0d0e0270,1
0:33:03,A,0a67e199,1
0:33:51,A,f243ffb2,1
0:33:56,A,b8502f9d,1
0:35:06,A,08deb6be,1
0:35:13,A,84ff8cc6,1
0:35:14,A,f7a31c6c,1
0:36:17,A,d2f77817,1
0:36:34,A,63d8da5e,1
0:36:44,A,696b96e6,1
0:36:51,A,c8e7a6f1,1
0:36:55,A,f95c3951,1
0:37:09,A,a8ff5ce3,1
0:37:32,A,e6a3fcd9,1
0:37:37,A,e31dd631,1
0:38:06,A,732ee007,1
0:39:02,A,a4877be6,1
0:39:05,A,1730b5b4,1
0:39:27,A,13a4e3cb,1
0:39:31,A,cd8a0f9f,1
0:39:47,A,1290cea6,1
0:40:06,A,97eff547,1
0:40:11,A,64753bb6,1
0:40:23,D,156dcaef,1
0:41:01,A,6d2b676c,1
0:41:30,A,3dc2eadc,1
0:41:31,A,25efd6b6,1
0:41:45,A,8a2f5743,1
0:42:02,A,27f2a52a,1
0:42:05,A,55dd8a75,1
0:42:09,A,e64eeb12,1
0:42:44,A,f78d782f,1
0:43:21,A,b8b9df98,1
0:43:25,A,f0997c18,1
0:43:38,A,5957c53f,1
0:43:42,A,8b081aa9,1
0:43:54,A,b0f649a3,1
0:45:06,A,c1ed300a,1
0:45:31,A,89984752,1
0:45:41,A,2a8b7d9d,1
0:45:48,A,b2fa1033,1
0:45:50,A,ba5c77d0,1
0:45:53,A,160c61cb,1
0:45:59,A,b7ac3600,1
0:46:38,A,6cf696ae,1
0:46:57,A,2aa2ff4f,1
0:47:20,A,2dd6e2d9,1
0:47:29,A,c6b7694b,1
0:48:05,A,611e41ef,1
0:48:19,A,7d52f019,1
0:48:35,A,febee321,1
0:48:59,A,e5d4f9e9,1
0:49:02,A,a81e6cf9,1
0:49:29,A,0d97f32c,1
0:49:42,A,b6f0b694,1
0:49:48,A,3aef70a0,1
0:49:50,A,381992f9,1
0:49:59,A,cb554225,1
0:50:09,A,45dcba52,1
0:50:14,A,63baa6c0,1
0:50:15,A,d9b6729a,1
0:50:26,A,d0ce7e3e,1
0:51:29,A,908673a3,1
0:51:32,A,06da2997,1
0:51:59,A,00cd9aa9,1
0:52:02,A,64efc585,1
0:52:14,A,01056973,1
0:52:29,A,fe5437bb,1
0:52:34,A,15d14466,1
0:53:06,A,6c5a3afc,1
0:53:17,A,cf5bbb64,1
0:53:55,A,662542e6,1
0:54:45,A,7cd5e9e1,1
0:54:47,A,df813697,1
0:55:21,A,139cd6a5,1
0:55:37,A,46d6a599,1
0:55:39,A,12e581a1,1
0:55:51,A,84c7db4d,1
0:55:55,A,cdeb78c6,1
0:56:33,A,92d85871,1
0:56:34,A,6e5aa00f,1
0:56:38,A,20568137,1
0:56:40,A,0bf55df6,1
0:56:42,A,adcae457,1
0:56:46,A,0d248599,1
0:57:07,A,fd1fc7b7,1
0:57:20,A,68295241,1
0:57:45,A,bb1f9c47,1
0:58:43,A,bcdfbe43,1
0:58:55,A,e969c6c9,1
0:59:06,A,fffe4132,1
0:59:36,A,1a2cbda8,1
0:59:47,A,7df2220b,1
1:00:08,A,470c87ac,1
1:01:36,A,5967a5c1,1
1:01:43,A,0bc62209,1
1:01:59,A,002ea449,1
1:02:06,A,8cd25d40,1
