G,26
G,33
C,36
G,51
G,98
G,105
G,108
C,139
G,175
G,177
G,211
G,274
G,280
G,285
G,354
G,365
G,400
G,426
G,434
G,537
G,552
G,598
G,603
G,613
C,648
G,651
G,652
G,690
C,709
G,790
G,809
C,871
G,872
G,896
G,924
G,964
G,990
C,1019
G,1024
G,1058
G,1070
G,1083
G,1170
G,1206
G,1226
G,1258
G,1261
G,1272
G,1273
G,1322
G,1403
G,1413
G,1421
G,1449
G,1466
G,1553
D,1574
G,1593
G,1649
G,1685
G,1789
G,1796
G,1800
G,1847
G,1922
G,1923
G,1932
G,1942
C,1945
G,1978
G,2004
G,2054
G,2067
G,2083
G,2129
C,2132
F,2136
G,2146
G,2147
G,2189
G,2290
G,2308
G,2382
G,2388
G,2425
F,2473
G,2485
G,2510
G,2523
C,2548
G,2568
G,2574
G,2588
G,2599
G,2664
G,2687
G,2689
G,2725
G,2746
