G,46
G,87
G,110
G,119
G,160
G,273
G,326
G,329
C,333
G,366
G,445
G,454
G,483
G,484
G,529
G,548
G,555
G,641
G,647
G,693
G,720
G,753
G,763
G,776
G,812
G,829
G,862
G,934
G,960
G,961
G,995
C,996
G,1065
G,1112
G,1153
G,1189
G,1237
C,1243
G,1251
G,1299
G,1316
G,1343
G,1382
G,1467
G,1468
G,1481
G,1491
G,1506
G,1521
C,1525
G,1534
G,1550
G,1586
G,1595
G,1607
G,1616
G,1644
G,1651
G,1665
G,1681
G,1687
G,1690
G,1731
G,1757
G,1808
G,1809
G,1861
C,1936
G,2101
G,2156
G,2163
G,2222
G,2256
C,2257
G,2265
G,2319
G,2327
G,2341
G,2381
G,2406
G,2452
G,2461
G,2514
G,2540
C,2546
G,2573
G,2584
G,2601
G,2604
G,2677
G,2678
G,2681
G,2709
C,2712
C,2734
G,2749
