A,6
A,13
A,28
A,40
A,42
C,43
A,78
A,80
A,111
A,121
A,129
A,145
A,181
D,186
A,206
A,209
A,213
A,215
A,224
C,225
A,262
A,292
A,299
A,303
A,338
A,358
A,376
A,384
A,388
A,390
A,393
A,433
A,435
A,453
A,477
A,488
A,553
A,559
A,566
A,569
A,578
A,627
A,657
A,665
A,684
A,697
A,700
A,724
A,734
A,738
A,740
A,815
A,819
C,826
A,850
A,860
C,886
A,890
A,893
A,921
A,953
A,966
A,972
A,988
A,992
A,997
A,1010
A,1035
A,1056
A,1057
A,1068
F,1125
A,1161
A,1163
A,1171
A,1177
A,1223
A,1229
A,1242
A,1266
A,1269
C,1284
A,1295
F,1310
A,1331
C,1354
A,1358
A,1375
A,1379
A,1472
A,1487
A,1502
A,1519
C,1530
A,1545
A,1558
A,1579
A,1590
A,1606
A,1614
A,1628
A,1633
A,1642
A,1654
A,1664
A,1671
A,1702
A,1716
A,1725
A,1737
A,1741
A,1773
A,1804
A,1849
A,1862
A,1876
A,1893
A,1901
A,1915
A,1935
A,1973
A,1996
A,1999
A,2059
A,2062
A,2065
A,2070
A,2082
A,2104
A,2123
A,2141
A,2152
A,2160
A,2177
A,2208
C,2236
A,2241
A,2248
B,2267
A,2274
A,2289
A,2297
A,2302
A,2303
A,2315
A,2365
A,2376
C,2393
A,2430
A,2434
A,2463
A,2471
A,2481
A,2525
A,2550
A,2567
A,2581
A,2610
A,2644
A,2657
A,2742
A,2744
