G,3
A,22
G,27
G,32
A,35
A,39
G,50
A,54
G,67
G,70
A,73
A,74
G,75
A,92
A,115
A,131
A,140
A,159
G,173
A,178
G,179
G,187
G,192
G,196
A,216
A,239
A,240
A,258
G,308
A,321
A,330
A,353
A,360
A,362
G,367
G,370
A,371
G,379
A,403
A,404
A,420
G,431
A,444
A,449
A,450
A,452
A,457
A,479
G,487
G,499
A,524
G,527
A,533
G,541
A,546
A,551
G,570
G,571
F,590
A,602
A,616
A,617
A,620
A,621
A,639
G,646
A,667
A,668
G,674
A,675
A,678
G,692
A,698
A,699
A,705
A,711
G,713
A,719
A,747
A,751
G,754
G,777
G,786
G,799
A,808
A,814
A,817
A,818
A,857
A,861
A,864
A,866
G,873
G,887
E,894
A,901
A,928
G,936
A,963
G,976
A,1015
A,1017
A,1026
A,1037
A,1061
B,1075
G,1082
G,1119
A,1123
G,1131
A,1133
A,1151
G,1157
A,1169
A,1179
A,1217
A,1239
A,1248
G,1250
A,1262
G,1279
G,1288
G,1290
G,1311
A,1318
A,1328
G,1372
G,1393
A,1433
G,1456
A,1457
A,1458
A,1460
A,1463
A,1496
G,1508
A,1540
A,1541
G,1548
A,1556
A,1561
A,1578
A,1581
A,1583
A,1596
G,1601
A,1605
G,1612
A,1648
A,1661
G,1662
G,1663
A,1666
A,1695
G,1696
G,1711
A,1768
A,1784
A,1788
A,1806
G,1827
G,1836
A,1843
A,1844
G,1867
G,1875
G,1886
G,1908
A,1920
A,1926
G,1946
G,1949
A,1983
A,1992
A,2027
A,2033
G,2049
G,2066
A,2089
G,2117
G,2142
G,2143
A,2144
A,2154
A,2187
A,2196
G,2205
A,2263
A,2264
A,2283
A,2284
A,2293
G,2299
G,2300
G,2301
A,2307
G,2318
A,2322
A,2323
A,2326
A,2328
A,2331
G,2334
A,2336
A,2346
A,2352
A,2357
A,2358
A,2360
A,2369
A,2375
A,2395
A,2415
G,2426
A,2458
G,2459
A,2462
A,2465
A,2486
G,2494
F,2495
A,2505
G,2512
A,2515
G,2544
G,2547
G,2551
G,2553
A,2565
G,2579
G,2592
A,2611
G,2633
G,2643
A,2652
A,2686
A,2693
A,2699
A,2718
G,2739
