A,4
A,10
G,18
A,85
A,130
G,134
A,137
A,138
A,143
G,144
A,162
A,166
A,176
A,184
A,221
A,222
G,241
G,255
A,264
A,283
A,288
G,293
A,311
A,318
C,327
C,331
G,344
A,345
G,346
G,363
A,364
A,372
G,373
A,378
A,389
A,391
A,392
A,408
A,411
A,423
A,428
G,443
A,465
A,469
A,502
G,507
A,532
G,550
A,554
A,563
G,587
A,588
A,601
A,605
C,607
G,618
G,619
G,623
G,630
G,632
G,645
A,650
A,659
A,671
G,683
G,701
G,730
A,742
A,756
A,760
A,789
A,805
G,825
A,835
A,847
A,880
A,900
G,915
G,923
A,926
G,937
G,940
A,955
A,956
A,957
A,965
A,975
A,1005
A,1006
B,1009
A,1022
A,1039
A,1042
A,1076
G,1077
A,1078
G,1087
G,1106
A,1108
A,1116
A,1122
A,1143
G,1154
G,1205
A,1213
A,1227
A,1228
A,1231
A,1238
A,1245
G,1270
C,1274
G,1282
A,1286
G,1292
A,1301
A,1304
A,1306
A,1312
A,1315
A,1323
G,1340
G,1350
G,1364
A,1389
G,1392
A,1398
G,1406
G,1407
G,1417
G,1437
A,1441
G,1462
A,1464
A,1478
A,1479
A,1492
G,1515
A,1537
A,1542
G,1543
A,1551
A,1565
A,1592
A,1611
G,1621
A,1627
G,1653
C,1657
G,1658
A,1670
A,1672
A,1679
A,1688
A,1693
A,1700
A,1723
G,1727
G,1728
A,1754
A,1763
A,1769
A,1777
A,1782
G,1785
A,1823
A,1835
G,1838
G,1851
A,1854
G,1856
A,1865
A,1868
G,1872
G,1880
A,1887
A,1909
F,1914
A,1916
G,1962
G,1965
A,2008
F,2018
A,2030
A,2035
A,2036
G,2037
G,2040
G,2056
A,2075
G,2081
A,2084
A,2088
G,2127
G,2137
A,2148
A,2176
G,2180
A,2185
G,2193
C,2199
G,2203
A,2215
A,2228
A,2232
G,2237
G,2275
A,2288
G,2296
A,2304
A,2310
G,2317
A,2321
G,2340
A,2343
G,2354
G,2355
A,2359
C,2391
G,2404
A,2408
A,2409
A,2427
A,2429
A,2446
E,2450
G,2455
C,2456
G,2474
A,2493
A,2504
A,2507
A,2521
G,2526
A,2583
A,2595
G,2621
C,2645
A,2655
A,2665
A,2666
G,2673
G,2680
G,2684
G,2691
A,2692
A,2723
G,2738
G,2740
