G,1
A,12
A,45
G,49
A,59
G,77
G,88
A,96
A,122
G,149
A,157
G,161
A,165
G,172
G,183
A,185
A,219
G,230
A,242
A,257
A,260
A,287
A,305
A,315
G,316
A,335
G,339
A,347
A,348
A,405
G,413
G,455
A,462
A,478
G,511
A,525
A,534
A,535
A,542
G,545
A,561
A,568
A,572
A,573
A,581
A,582
A,593
A,614
A,629
A,637
G,670
G,676
F,687
G,688
A,694
A,706
A,722
A,732
A,736
A,755
A,759
A,766
G,770
G,783
A,797
A,803
G,804
A,822
A,832
A,889
A,898
A,912
G,914
G,925
F,929
A,958
A,985
A,991
A,999
G,1007
G,1011
A,1028
G,1054
G,1066
G,1073
A,1090
A,1095
A,1099
G,1100
A,1101
G,1105
A,1111
A,1136
G,1144
A,1162
A,1164
G,1168
A,1176
G,1178
A,1192
G,1201
A,1209
A,1214
G,1219
G,1236
G,1259
G,1298
A,1308
A,1349
A,1361
A,1363
G,1369
G,1376
A,1383
A,1386
A,1391
A,1401
A,1410
G,1414
G,1415
G,1425
G,1427
G,1451
A,1453
A,1475
B,1504
A,1510
A,1512
G,1529
A,1532
G,1535
G,1555
G,1582
A,1599
A,1600
A,1619
G,1637
A,1652
G,1678
A,1698
G,1704
G,1712
A,1719
A,1743
A,1748
G,1775
G,1818
A,1845
G,1846
G,1853
G,1863
A,1889
G,1890
G,1912
A,1934
G,1943
A,1950
A,1955
G,1960
G,1969
G,1976
A,1988
A,1997
A,2011
A,2024
G,2025
A,2028
G,2038
A,2041
A,2042
A,2043
A,2046
G,2072
G,2073
A,2078
G,2080
G,2086
A,2102
A,2103
A,2106
A,2114
A,2115
G,2120
A,2151
A,2157
A,2172
A,2173
A,2178
A,2190
A,2207
A,2212
A,2220
A,2240
A,2260
A,2280
A,2312
A,2314
G,2320
G,2347
G,2368
A,2378
A,2379
A,2383
A,2403
A,2411
A,2421
A,2422
A,2424
A,2435
A,2443
A,2449
G,2454
A,2457
A,2480
G,2484
G,2503
G,2509
A,2516
A,2522
A,2524
G,2529
A,2533
A,2538
A,2541
A,2552
A,2555
A,2586
G,2597
G,2602
G,2603
G,2613
G,2620
A,2638
A,2649
G,2651
G,2667
A,2717
G,2741
A,2748
